account_id,country,solution,outcome,num_touches,full_path,simple_path,first_3_actions,actions_list
001E000001e6mHCIAY,US,MRS,Won,48,Follow Up → Meeting → Inbound Call → Inbound Call → Inbound Call → On-Site → On-Site → Inbound Call → Inbound Call → Inbound Call → ... → Email → Inbound Call → Email → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Follow Up → Meeting → Inbound Call → Inbound Call → Inbound Call,Follow Up → Meeting → Inbound Call,"Follow Up,Meeting,Inbound Call,Inbound Call,Inbound Call,On-Site,On-Site,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Follow Up,Email,Email,Inbound Call,Meeting,Meeting,Meeting,Meeting,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000001e6mI2IAI,US,MRS,Ongoing,1,Email,Email,Email,Email
001E000001e6mTHIAY,US,MRS,Won,9,Meeting → Meeting → Inbound Call → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Inbound Call → Follow Up → Inbound Call,Meeting → Meeting → Inbound Call,"Meeting,Meeting,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000001e6mWWIAY,US,MRS,Won,33,Email → Review → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Email → Email → ... → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Email → Review → Email → Email → Email,Email → Review → Email,"Email,Review,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Email,Email,Review,Inbound Call,Email,Email,Inbound Call,Email,On-Site,Email,Inbound Call,Email,Review,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000001e6mWrIAI,US,MRS,Won,34,Meeting → Inbound Call → Email → Email → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → ... → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Inbound Call,Meeting → Inbound Call → Email → Email → Inbound Call,Meeting → Inbound Call → Email,"Meeting,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call"
001E000001e6mYmIAI,US,MRS,Ongoing,5,Meeting → Meeting → Email → Inbound Call → Inbound Call,Meeting → Meeting → Email → Inbound Call → Inbound Call,Meeting → Meeting → Email,"Meeting,Meeting,Email,Inbound Call,Inbound Call"
001E000001e6ma9IAA,US,MRS,Ongoing,11,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
001E000001e6mbFIAQ,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000001e6mcVIAQ,US,MRS,Ongoing,4,Meeting → Inbound Call → Inbound Call → Inbound Call,Meeting → Inbound Call → Inbound Call → Inbound Call,Meeting → Inbound Call → Inbound Call,"Meeting,Inbound Call,Inbound Call,Inbound Call"
001E000001e6mllIAA,US,PLS,Won,76,Meeting → Meeting → Meeting → Follow Up → Meeting → Meeting → Meeting → Meeting → Meeting → Email → ... → Meeting → Meeting → Meeting → Meeting → Email → Email → Meeting → Email → Email → Email,Meeting → Meeting → Meeting → Follow Up → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Follow Up,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Inbound Call,Inbound Call,Meeting,Review,Email,Email,Meeting,Meeting,Email,Email,Meeting,Meeting,Meeting,Email,Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Meeting,Email,Email,Email"
001E000001e6mqoIAA,US,MRS,Ongoing,3,Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,"Inbound Call,Inbound Call,Inbound Call"
001E000001e6myRIAQ,US,MRS,Won,11,Meeting → Meeting → Email → Email → Email → Follow Up → Inbound Call → Email → Inbound Call → Follow Up → Email,Meeting → Meeting → Email → Email → Email,Meeting → Meeting → Email,"Meeting,Meeting,Email,Email,Email,Follow Up,Inbound Call,Email,Inbound Call,Follow Up,Email"
001E000001e6n9lIAA,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000001e6nCDIAY,US,MRS,Ongoing,1,Email,Email,Email,Email
001E000001e6nCOIAY,US,MRS,Ongoing,8,Meeting → On-Site → Meeting → Meeting → Meeting → Inbound Call → Meeting → Meeting,Meeting → On-Site → Meeting → Meeting → Meeting,Meeting → On-Site → Meeting,"Meeting,On-Site,Meeting,Meeting,Meeting,Inbound Call,Meeting,Meeting"
001E000001e6nEsIAI,US,MRS,Won,2,Email → Meeting,Email → Meeting,Email → Meeting,"Email,Meeting"
001E000001e6uv5IAA,US,MRS,Won,49,Meeting → Email → Email → Email → Email → Email → Follow Up → Review → Email → Email → ... → Email → Email → Email → Inbound Call → Follow Up → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call,Meeting → Email → Email → Email → Email,Meeting → Email → Email,"Meeting,Email,Email,Email,Email,Email,Follow Up,Review,Email,Email,Email,Email,Follow Up,Email,Email,Follow Up,Follow Up,Email,Follow Up,Email,Email,Meeting,Meeting,Email,Email,Meeting,Email,Review,Email,Review,Email,Email,Email,Meeting,Email,Meeting,Email,Email,Email,Email,Email,Email,Inbound Call,Follow Up,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call"
001E000001fURg8IAG,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000001fUYP9IAO,US,MRS,Ongoing,1,Email,Email,Email,Email
001E000001fX3U6IAK,US,MRS,Lost,1,Email,Email,Email,Email
001E000001fXB9VIAW,US,MRS,Lost,4,Meeting → Meeting → Email → Follow Up,Meeting → Meeting → Email → Follow Up,Meeting → Meeting → Email,"Meeting,Meeting,Email,Follow Up"
001E000001fXchLIAS,US,MRS,Ongoing,14,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000001fXclXIAS,US,MRS,Lost,3,Follow Up → Email → Email,Follow Up → Email → Email,Follow Up → Email → Email,"Follow Up,Email,Email"
001E000001fXgjyIAC,US,MRS,Ongoing,2,Inbound Call → Email,Inbound Call → Email,Inbound Call → Email,"Inbound Call,Email"
001E000001fXjFHIA0,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000001fXmDVIA0,US,MRS,Ongoing,3,Inbound Call → Inbound Call → Email,Inbound Call → Inbound Call → Email,Inbound Call → Inbound Call → Email,"Inbound Call,Inbound Call,Email"
001E000001fXtyaIAC,US,MRS,Won,103,Meeting → Meeting → Review → Meeting → Email → Email → Email → Email → Email → Email → ... → Email → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email,Meeting → Meeting → Review → Meeting → Email,Meeting → Meeting → Review,"Meeting,Meeting,Review,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Demo,Inbound Call,Inbound Call,Email,Inbound Call,Meeting,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Follow Up,Meeting,Meeting,Follow Up,Meeting,Inbound Call,Meeting,Meeting,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email"
001E000001fXuAvIAK,US,MRS,Won,13,Meeting → Email → Email → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Email → Email → Inbound Call,Meeting → Email → Email → Follow Up → Inbound Call,Meeting → Email → Email,"Meeting,Email,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call"
001E000001fY901IAC,US,MRS,Won,17,Follow Up → Inbound Call → Inbound Call → Email → Email → Email → Email → Email → Email → Meeting → Email → Email → Email → Email → Email → Email → Email,Follow Up → Inbound Call → Inbound Call → Email → Email,Follow Up → Inbound Call → Inbound Call,"Follow Up,Inbound Call,Inbound Call,Email,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email"
001E000001fYLRNIA4,US,MRS,Ongoing,1,Email,Email,Email,Email
001E000001gBUE2IAO,US,MRS,Ongoing,2,Email → Inbound Call,Email → Inbound Call,Email → Inbound Call,"Email,Inbound Call"
001E000001gBcIzIAK,US,MRS,Won,171,Follow Up → Follow Up → Email → Meeting → Email → Email → Email → Follow Up → Email → Meeting → ... → Meeting → Email → Email → Meeting → Email → Inbound Call → Inbound Call → Email → Inbound Call → Email,Follow Up → Follow Up → Email → Meeting → Email,Follow Up → Follow Up → Email,"Follow Up,Follow Up,Email,Meeting,Email,Email,Email,Follow Up,Email,Meeting,Email,Email,Inbound Call,Email,Inbound Call,Follow Up,Inbound Call,Email,Inbound Call,Email,Email,Inbound Call,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Email,Email,Review,Follow Up,Inbound Call,Email,Inbound Call,Demo,Meeting,Inbound Call,Inbound Call,Follow Up,Follow Up,Email,Inbound Call,Inbound Call,Review,Inbound Call,Inbound Call,Inbound Call,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Demo,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Review,Inbound Call,Inbound Call,Inbound Call,Meeting,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Meeting,Email,Meeting,Email,Email,Meeting,Email,Inbound Call,Inbound Call,Email,Inbound Call,Email"
001E000001gC59bIAC,US,MRS,Ongoing,4,Meeting → Follow Up → Inbound Call → Inbound Call,Meeting → Follow Up → Inbound Call → Inbound Call,Meeting → Follow Up → Inbound Call,"Meeting,Follow Up,Inbound Call,Inbound Call"
001E000001gV8pDIAS,US,MRS,Ongoing,10,Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Follow Up → Inbound Call → Inbound Call → Inbound Call → Follow Up,Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Email → Inbound Call → Inbound Call,"Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Follow Up"
001E000001gVGd9IAG,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000001gVWrxIAG,US,MRS,Ongoing,3,On-Site → Inbound Call → Email,On-Site → Inbound Call → Email,On-Site → Inbound Call → Email,"On-Site,Inbound Call,Email"
001E000001gVs7vIAC,US,MRS,Ongoing,5,Meeting → Meeting → Email → Email → Email,Meeting → Meeting → Email → Email → Email,Meeting → Meeting → Email,"Meeting,Meeting,Email,Email,Email"
001E000001gVwx5IAC,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000001gW4GoIAK,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000001gWBiCIAW,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000001gWCrQIAW,US,MRS,Won,13,Meeting → Meeting → Follow Up → Meeting → Follow Up → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Email,Meeting → Meeting → Follow Up → Meeting → Follow Up,Meeting → Meeting → Follow Up,"Meeting,Meeting,Follow Up,Meeting,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email"
001E000001gWJuIIAW,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
